# Fill pool 20260524-171709 - 500 random sponsors
# bucket|slug|EP|ETSize|DTL|DTR|DirectSponsored|MemberId|CurRankName
Fill|lt-c4b8202b-w1-i18-f93dd6|6|0|.0000|.0000|0|AMB-860225|Lifestyle
Fill|lt-ecd8fb8e-w1-i42-8bfbb0|6|0|6.0000|6.0000|0|AMB-440319|Lifestyle
Fill|lt-a53be366-w1-i276-e884d4|6|0|.0000|.0000|0|AMB-765809|Lifestyle
Fill|lt-ecd8fb8e-w1-i78-e408d9|6|0|12.0000|.0000|0|AMB-525944|Lifestyle
Fill|lt-b036a425-w1-i344-446235|6|0|.0000|.0000|0|AMB-992131|Lifestyle
Fill|lt-9d788e06-w1-i363-0d7a77|6|0|.0000|.0000|0|AMB-229900|Lifestyle
Fill|lt-8ff5dfd4-w1-i118-bf6a19|6|0|474.0000|90.0000|0|AMB-987906|Lifestyle
Fill|lt-ecd8fb8e-w1-i5-b5e0ac|6|0|.0000|.0000|0|AMB-234930|Lifestyle
Fill|lt-8ff5dfd4-w1-i106-023871|48|7|390.0000|90.0000|0|AMB-466786|1
Fill|lt-c4b8202b-w1-i220-edab92|6|0|.0000|.0000|0|AMB-969850|Lifestyle
Fill|lt-c727361f-l50-13-d847ec|120|19|210.0000|270.0000|0|AMB-857647|2
Fill|lt-57ae4616-w1-i48-3d39c2|6|0|6.0000|6.0000|0|AMB-387681|Lifestyle
Fill|lt-b036a425-w1-i337-011bd2|6|0|.0000|.0000|0|AMB-431999|Lifestyle
Fill|lt-ecd8fb8e-w1-i251-724426|72|11|6.0000|6.0000|0|AMB-723254|1
Fill|lt-9d788e06-w1-i154-70b5b5|6|0|6.0000|6.0000|0|AMB-277679|Lifestyle
Fill|lt-a222f227-w4-i33-520b82|48|7|30.0000|30.0000|0|AMB-687533|1
Fill|lt-c8241e81-w1-i242-5b4899|6|0|.0000|.0000|0|AMB-361017|Lifestyle
Fill|lt-9d788e06-w1-i212-ac6dc7|6|0|6.0000|6.0000|0|AMB-455480|Lifestyle
Fill|lt-b036a425-w1-i246-52dd65|12|1|.0000|.0000|0|AMB-611101|Lifestyle
Fill|lt-8ff5dfd4-w1-i121-589f4a|12|1|222.0000|18.0000|0|AMB-594147|Lifestyle
Fill|lt-b036a425-w1-i128-0924d9|6|0|.0000|.0000|0|AMB-551192|Lifestyle
Fill|lt-8ff5dfd4-w1-i77-854936|6|0|6.0000|6.0000|0|AMB-540774|Lifestyle
Fill|lt-b036a425-w1-i192-12e87f|6|0|.0000|.0000|0|AMB-920366|Lifestyle
Fill|lt-9d788e06-w1-i240-85f213|6|0|6.0000|6.0000|0|AMB-488851|Lifestyle
Fill|lt-b036a425-w1-i297-4aa34f|12|1|6.0000|6.0000|0|AMB-620616|Lifestyle
Fill|lt-b036a425-w1-i0-bc914d|6|0|.0000|.0000|0|AMB-015637|Lifestyle
Fill|lt-c4b8202b-w1-i136-725637|12|1|6.0000|6.0000|0|AMB-080565|Lifestyle
Fill|lt-c8241e81-w1-i39-20ab99|6|0|.0000|6.0000|0|AMB-244531|Lifestyle
Fill|lt-c4b8202b-w1-i119-dfd0b3|6|0|6.0000|6.0000|0|AMB-048471|Lifestyle
Fill|lt-c727361f-l20-2-e60c45|6|0|30.0000|534.0000|0|AMB-556047|Lifestyle
Fill|lt-9d788e06-w1-i96-b6e7d0|6|0|6.0000|6.0000|0|AMB-377997|Lifestyle
Fill|lt-a53be366-w1-i23-f8eb87|6|0|.0000|.0000|0|AMB-341365|Lifestyle
Fill|lt-c727361f-l2-1-8bee5a|444|73|42.0000|1188.0000|0|AMB-577886|3
Fill|lt-ecd8fb8e-w1-i58-1afdc7|90|14|108.0000|.0000|0|AMB-147382|1
Fill|lt-c8241e81-w1-i54-abb744|6|0|6.0000|6.0000|0|AMB-715518|Lifestyle
Fill|lt-a53be366-w1-i280-3fb54d|6|0|.0000|.0000|0|AMB-172095|Lifestyle
Fill|lt-a222f227-w3-i41-a43a89|6|0|72.0000|66.0000|0|AMB-021977|Lifestyle
Fill|lt-c727361f-l50-47-558676|216|35|6.0000|210.0000|0|AMB-941361|2
Fill|lt-ecd8fb8e-w1-i199-10aea2|6|0|6.0000|6.0000|0|AMB-025202|Lifestyle
Fill|lt-9d788e06-w1-i351-dc66cb|6|0|.0000|.0000|0|AMB-457292|Lifestyle
Fill|lt-b036a425-w1-i320-29f152|6|0|.0000|.0000|0|AMB-250673|Lifestyle
Fill|lt-ecd8fb8e-w1-i280-bf9635|6|0|.0000|.0000|0|AMB-036554|Lifestyle
Fill|lt-a222f227-w2-i7-1dea45|48|7|24.0000|.0000|0|AMB-346510|1
Fill|lt-9d788e06-w1-i390-d165aa|12|1|.0000|.0000|0|AMB-189215|Lifestyle
Fill|lt-b036a425-w1-i14-0b13ba|6|0|.0000|.0000|0|AMB-414986|Lifestyle
Fill|lt-a53be366-w1-i254-0421a4|6|0|.0000|.0000|0|AMB-192381|Lifestyle
Fill|lt-b036a425-w1-i332-ebdb6a|6|0|.0000|.0000|0|AMB-843048|Lifestyle
Fill|lt-a53be366-w1-i41-ab4d00|6|0|.0000|.0000|0|AMB-817747|Lifestyle
Fill|lt-9d788e06-w1-i146-81fbcd|6|0|6.0000|6.0000|0|AMB-839642|Lifestyle
Fill|lt-8ff5dfd4-w1-i163-dc95be|18|2|114.0000|18.0000|0|AMB-823165|Lifestyle
Fill|lt-c4b8202b-w1-i58-598d9a|6|0|18.0000|18.0000|0|AMB-804828|Lifestyle
Fill|lt-a222f227-w5-i43-42ceb0|6|0|18.0000|18.0000|0|AMB-316318|Lifestyle
Fill|lt-a222f227-w4-i95-60814a|12|1|18.0000|30.0000|0|AMB-261190|Lifestyle
Fill|lt-c727361f-l50-30-61af1c|54|8|234.0000|270.0000|0|AMB-565130|1
Fill|lt-8ff5dfd4-w1-i115-846592|6|0|282.0000|66.0000|0|AMB-447418|Lifestyle
Fill|lt-a53be366-w1-i172-f0d840|6|0|.0000|.0000|0|AMB-618081|Lifestyle
Fill|lt-a53be366-w1-i14-f21abb|6|0|.0000|.0000|0|AMB-384009|Lifestyle
Fill|lt-9d788e06-w1-i75-e3b8e3|6|0|6.0000|6.0000|0|AMB-122576|Lifestyle
Fill|lt-9d788e06-w1-i364-0032ef|6|0|90.0000|90.0000|0|AMB-256025|Lifestyle
Fill|lt-b036a425-w1-i22-fd2659|12|1|.0000|.0000|0|AMB-026509|Lifestyle
Fill|lt-a53be366-w1-i270-17d872|6|0|.0000|.0000|0|AMB-539425|Lifestyle
Fill|lt-57ae4616-w1-i54-827d18|6|0|6.0000|6.0000|0|AMB-611454|Lifestyle
Fill|lt-b036a425-w1-i29-30b277|6|0|.0000|.0000|0|AMB-436548|Lifestyle
Fill|lt-c4b8202b-w1-i19-234cd8|6|0|6.0000|18.0000|0|AMB-741906|Lifestyle
Fill|lt-a222f227-w4-i22-c79260|18|2|30.0000|30.0000|0|AMB-277632|Lifestyle
Fill|lt-c8241e81-w1-i34-6f53f8|12|1|.0000|.0000|0|AMB-574240|Lifestyle
Fill|lt-8ff5dfd4-w1-i134-d4353d|12|1|198.0000|18.0000|0|AMB-218997|Lifestyle
Fill|lt-9d788e06-w1-i56-5ccd14|6|0|6.0000|6.0000|0|AMB-802742|Lifestyle
Fill|lt-ecd8fb8e-w1-i289-b95edc|6|0|.0000|.0000|0|AMB-167463|Lifestyle
Fill|lt-57ae4616-w1-i15-fd1ef3|6|0|.0000|.0000|0|AMB-940103|Lifestyle
Fill|lt-9d788e06-w1-i34-4b2f3e|6|0|6.0000|6.0000|0|AMB-432374|Lifestyle
Fill|lt-b036a425-w1-i2-c548b5|12|1|.0000|.0000|0|AMB-776864|Lifestyle
Fill|lt-c8241e81-w1-i79-c85959|6|0|.0000|.0000|0|AMB-615659|Lifestyle
Fill|lt-c727361f-l50-9-046f7a|12|1|6.0000|270.0000|0|AMB-959830|Lifestyle
Fill|lt-57ae4616-w1-i35-80510d|6|0|6.0000|6.0000|0|AMB-958909|Lifestyle
Fill|lt-9d788e06-w1-i253-2042c6|6|0|18.0000|18.0000|0|AMB-774364|Lifestyle
Fill|lt-a222f227-w4-i74-9d259b|42|6|42.0000|18.0000|0|AMB-384192|1
Fill|lt-8ff5dfd4-w1-i199-fc5f9d|12|1|18.0000|6.0000|0|AMB-143747|Lifestyle
Fill|lt-b036a425-w1-i235-315755|6|0|.0000|.0000|0|AMB-198113|Lifestyle
Fill|lt-a53be366-w1-i125-43f657|6|0|.0000|.0000|0|AMB-257974|Lifestyle
Fill|lt-ecd8fb8e-w1-i20-0156ca|6|0|.0000|.0000|0|AMB-486802|Lifestyle
Fill|lt-ecd8fb8e-w1-i218-f1a993|42|6|.0000|.0000|0|AMB-173563|1
Fill|lt-c4b8202b-w1-i93-9544fa|6|0|6.0000|6.0000|0|AMB-029714|Lifestyle
Fill|lt-b036a425-w1-i202-3eace7|6|0|.0000|.0000|0|AMB-641329|Lifestyle
Fill|lt-a53be366-w1-i149-e1c4c3|6|0|.0000|.0000|0|AMB-155863|Lifestyle
Fill|lt-ecd8fb8e-w1-i103-06e1ab|6|0|6.0000|6.0000|0|AMB-308047|Lifestyle
Fill|lt-a53be366-w1-i309-c896c4|6|0|.0000|.0000|0|AMB-227246|Lifestyle
Fill|lt-9d788e06-w1-i103-76483f|6|0|6.0000|6.0000|0|AMB-043655|Lifestyle
Fill|lt-9d788e06-w1-i116-f0b086|6|0|6.0000|6.0000|0|AMB-534996|Lifestyle
Fill|lt-a53be366-w1-i94-415290|6|0|.0000|.0000|0|AMB-026309|Lifestyle
Fill|lt-a222f227-w5-i58-41d16c|6|0|6.0000|6.0000|0|AMB-210778|Lifestyle
Fill|lt-c8241e81-w1-i65-2e3824|6|0|.0000|.0000|0|AMB-062499|Lifestyle
Fill|lt-a53be366-w1-i77-83fded|6|0|.0000|.0000|0|AMB-964026|Lifestyle
Fill|lt-a222f227-w5-i104-10d12e|12|1|6.0000|6.0000|0|AMB-681708|Lifestyle
Fill|lt-9d788e06-w1-i356-f4f1ba|6|0|.0000|.0000|0|AMB-532343|Lifestyle
Fill|lt-b036a425-w1-i107-24ff6a|6|0|.0000|.0000|0|AMB-882089|Lifestyle
Fill|lt-a53be366-w1-i89-0cc2e3|6|0|.0000|.0000|0|AMB-151190|Lifestyle
Fill|lt-a222f227-w5-i168-b20c1c|6|0|6.0000|6.0000|0|AMB-428881|Lifestyle
Fill|lt-c727361f-l20-9-5eef70|96|15|6.0000|306.0000|0|AMB-052527|2
Fill|lt-c4b8202b-w1-i12-e48e73|6|0|6.0000|6.0000|0|AMB-078797|Lifestyle
Fill|lt-b036a425-w1-i184-fb3609|6|0|.0000|.0000|0|AMB-555617|Lifestyle
Fill|lt-9d788e06-w1-i222-5db885|6|0|.0000|12.0000|0|AMB-024151|Lifestyle
Fill|lt-9d788e06-w1-i78-7eee4d|6|0|.0000|.0000|0|AMB-687000|Lifestyle
Fill|lt-a53be366-w1-i174-1ed5e0|6|0|.0000|.0000|0|AMB-807101|Lifestyle
Fill|lt-ecd8fb8e-w1-i191-f72857|6|0|.0000|.0000|0|AMB-966298|Lifestyle
Fill|lt-c8241e81-w1-i64-d7b19c|6|0|.0000|.0000|0|AMB-218377|Lifestyle
Fill|lt-9d788e06-w1-i330-24b67a|6|0|6.0000|6.0000|0|AMB-338436|Lifestyle
Fill|lt-a222f227-w5-i89-578161|6|0|18.0000|18.0000|0|AMB-440069|Lifestyle
Fill|lt-c8241e81-w1-i317-466aeb|6|0|.0000|.0000|0|AMB-860419|Lifestyle
Fill|lt-b036a425-w1-i85-81103b|6|0|.0000|6.0000|0|AMB-032776|Lifestyle
Fill|lt-c727361f-l50-35-7c7875|6|0|6.0000|138.0000|0|AMB-014394|Lifestyle
Fill|lt-ecd8fb8e-w1-i41-e84594|6|0|.0000|.0000|0|AMB-567108|Lifestyle
Fill|lt-b036a425-w1-i302-422b29|6|0|.0000|.0000|0|AMB-070843|Lifestyle
Fill|lt-9d788e06-w1-i257-950251|12|1|6.0000|6.0000|0|AMB-868835|Lifestyle
Fill|lt-9d788e06-w1-i199-f5dc65|6|0|18.0000|18.0000|0|AMB-857218|Lifestyle
Fill|lt-a53be366-w1-i242-34a002|6|0|.0000|.0000|0|AMB-989419|Lifestyle
Fill|lt-a53be366-w1-i209-aa5835|6|0|.0000|.0000|0|AMB-762825|Lifestyle
Fill|lt-c727361f-l10-0-f40601|6|0|24.0000|1014.0000|0|AMB-583100|Lifestyle
Fill|lt-a222f227-w4-i26-c2a163|12|1|30.0000|42.0000|0|AMB-081843|Lifestyle
Fill|lt-9d788e06-w1-i186-a80322|6|0|.0000|.0000|0|AMB-535622|Lifestyle
Fill|lt-a222f227-w5-i12-b9af7b|6|0|6.0000|6.0000|0|AMB-376736|Lifestyle
Fill|lt-a222f227-w5-i24-01b938|6|0|6.0000|6.0000|0|AMB-082268|Lifestyle
Fill|lt-9d788e06-w1-i131-78a2a0|6|0|6.0000|6.0000|0|AMB-969199|Lifestyle
Fill|lt-ecd8fb8e-w1-i88-409916|6|0|6.0000|6.0000|0|AMB-089188|Lifestyle
Fill|lt-9d788e06-w1-i42-7c224a|6|0|6.0000|6.0000|0|AMB-606078|Lifestyle
Fill|lt-9d788e06-w1-i399-5bbe5e|6|0|.0000|.0000|0|AMB-247886|Lifestyle
Fill|lt-c4b8202b-w1-i248-b116a3|6|0|6.0000|6.0000|0|AMB-695772|Lifestyle
Fill|lt-c8241e81-w1-i108-9ad6c9|6|0|.0000|.0000|0|AMB-100229|Lifestyle
Fill|lt-57ae4616-w1-i18-b74e8d|6|0|6.0000|6.0000|0|AMB-436749|Lifestyle
Fill|lt-a53be366-w1-i74-0365c7|6|0|.0000|.0000|0|AMB-919104|Lifestyle
Fill|lt-a222f227-w3-i58-40ca1d|18|2|78.0000|54.0000|0|AMB-458123|Lifestyle
Fill|lt-8ff5dfd4-w1-i52-d2ae26|6|0|18.0000|6.0000|0|AMB-563767|Lifestyle
Fill|lt-c8241e81-w1-i36-dcedd0|6|0|18.0000|18.0000|0|AMB-847332|Lifestyle
Fill|lt-a222f227-w4-i82-2a6572|48|7|18.0000|18.0000|0|AMB-652024|1
Fill|lt-8ff5dfd4-w1-i51-084f0d|6|0|138.0000|18.0000|0|AMB-923404|Lifestyle
Fill|lt-9d788e06-w1-i289-76d901|6|0|.0000|.0000|0|AMB-328618|Lifestyle
Fill|lt-a53be366-w1-i65-e90335|6|0|.0000|.0000|0|AMB-733364|Lifestyle
Fill|lt-a53be366-w1-i176-ea44b0|6|0|.0000|.0000|0|AMB-855611|Lifestyle
Fill|lt-9d788e06-w1-i195-47736b|6|0|6.0000|6.0000|0|AMB-287225|Lifestyle
Fill|lt-8ff5dfd4-w1-i1-2553a3|6|0|18.0000|6.0000|0|AMB-077738|Lifestyle
Fill|lt-c727361f-l20-10-e46543|60|9|18.0000|570.0000|0|AMB-142210|1
Fill|lt-8ff5dfd4-w1-i123-2c4c36|6|0|78.0000|18.0000|0|AMB-801163|Lifestyle
Fill|lt-ecd8fb8e-w1-i57-5d9ec4|6|0|.0000|.0000|0|AMB-396203|Lifestyle
Fill|lt-c4b8202b-w1-i275-0848a2|6|0|.0000|.0000|0|AMB-236430|Lifestyle
Fill|lt-b036a425-w1-i146-1b1836|6|0|.0000|.0000|0|AMB-223175|Lifestyle
Fill|lt-a53be366-w1-i243-211cf0|6|0|.0000|.0000|0|AMB-610521|Lifestyle
Fill|lt-a222f227-w4-i72-28b6d5|12|1|54.0000|42.0000|0|AMB-015638|Lifestyle
Fill|lt-ecd8fb8e-w1-i178-f1c87a|42|6|.0000|.0000|0|AMB-168977|1
Fill|lt-a53be366-w1-i141-241e77|6|0|.0000|.0000|0|AMB-769286|Lifestyle
Fill|lt-a222f227-w5-i107-e3fbb4|12|1|6.0000|6.0000|0|AMB-764180|Lifestyle
Fill|lt-c727361f-l10-7-529a33|6|0|30.0000|858.0000|0|AMB-234526|Lifestyle
Fill|lt-a222f227-w5-i179-dde381|6|0|18.0000|18.0000|0|AMB-179129|Lifestyle
Fill|lt-b036a425-w1-i47-7b7704|6|0|.0000|.0000|0|AMB-458392|Lifestyle
Fill|lt-c727361f-l20-5-5505dd|6|0|30.0000|678.0000|0|AMB-530025|Lifestyle
Fill|p-33f6d261-up1|318|52|240.0000|114.0000|0|AMB-932756|3
Fill|lt-c8241e81-w1-i83-1f87b8|6|0|.0000|.0000|0|AMB-061404|Lifestyle
Fill|lt-8ff5dfd4-w1-i62-3bece2|6|0|78.0000|18.0000|0|AMB-937106|Lifestyle
Fill|lt-a222f227-w3-i56-978dae|36|5|54.0000|54.0000|0|AMB-201280|1
Fill|lt-ecd8fb8e-w1-i262-14b5ec|12|1|.0000|.0000|0|AMB-131213|Lifestyle
Fill|lt-9d788e06-w1-i292-f38094|6|0|18.0000|6.0000|0|AMB-127045|Lifestyle
Fill|lt-c727361f-l1-0-71b77a|210|34|66.0000|1236.0000|0|AMB-164273|3
Fill|lt-b036a425-w1-i18-204c3f|6|0|.0000|.0000|0|AMB-677659|Lifestyle
Fill|lt-a222f227-w5-i165-78d313|6|0|6.0000|18.0000|0|AMB-009056|Lifestyle
Fill|lt-c4b8202b-w1-i61-2ca810|6|0|18.0000|6.0000|0|AMB-084963|Lifestyle
Fill|lt-9d788e06-w1-i182-0b6634|6|0|18.0000|6.0000|0|AMB-889260|Lifestyle
Fill|lt-b036a425-w1-i348-756a27|6|0|.0000|.0000|0|AMB-279617|Lifestyle
Fill|lt-b036a425-w1-i269-b5dac6|6|0|.0000|.0000|0|AMB-703525|Lifestyle
Fill|lt-c4b8202b-w1-i146-5a2c07|48|7|6.0000|6.0000|0|AMB-195322|1
Fill|lt-ecd8fb8e-w1-i53-bbbbb4|6|0|.0000|.0000|0|AMB-000179|Lifestyle
Fill|lt-a53be366-w1-i226-cea533|6|0|.0000|.0000|0|AMB-968775|Lifestyle
Fill|lt-ecd8fb8e-w1-i80-1e1a1b|6|0|.0000|.0000|0|AMB-595855|Lifestyle
Fill|lt-a53be366-w1-i5-2d77a3|6|0|.0000|.0000|0|AMB-015355|Lifestyle
Fill|lt-8ff5dfd4-w1-i8-94042d|12|1|30.0000|6.0000|0|AMB-468907|Lifestyle
Fill|lt-a53be366-w1-i246-1733c5|6|0|.0000|.0000|0|AMB-322487|Lifestyle
Fill|lt-c4b8202b-w1-i228-07dd00|6|0|.0000|.0000|0|AMB-801211|Lifestyle
Fill|lt-8ff5dfd4-w1-i126-c65be9|6|0|18.0000|6.0000|0|AMB-283245|Lifestyle
Fill|lt-c8241e81-w1-i201-52e44e|12|1|.0000|.0000|0|AMB-560331|Lifestyle
Fill|lt-ecd8fb8e-w1-i52-ed00bf|6|0|6.0000|6.0000|0|AMB-440853|Lifestyle
Fill|lt-ecd8fb8e-w1-i93-a148e6|6|0|.0000|.0000|0|AMB-544121|Lifestyle
Fill|lt-c4b8202b-w1-i178-090fb5|6|0|.0000|.0000|0|AMB-336297|Lifestyle
Fill|lt-8ff5dfd4-w1-i38-16ae31|6|0|186.0000|18.0000|0|AMB-839290|Lifestyle
Fill|lt-9d788e06-w1-i376-217c77|6|0|.0000|.0000|0|AMB-185488|Lifestyle
Fill|lt-a222f227-w4-i118-644bf9|12|1|18.0000|18.0000|0|AMB-790003|Lifestyle
Fill|lt-ecd8fb8e-w1-i29-80bba9|42|6|6.0000|6.0000|0|AMB-360803|1
Fill|lt-9d788e06-w1-i136-ace8f1|6|0|18.0000|18.0000|0|AMB-540100|Lifestyle
Fill|p-33f6d261-up17|102|16|108.0000|.0000|0|AMB-657049|2
Fill|lt-a53be366-w1-i296-a3839a|6|0|.0000|.0000|0|AMB-555663|Lifestyle
Fill|lt-c8241e81-w1-i144-0b6a3a|6|0|.0000|.0000|0|AMB-335542|Lifestyle
Fill|lt-ecd8fb8e-w1-i15-eeed1f|6|0|.0000|.0000|0|AMB-847340|Lifestyle
Fill|lt-9d788e06-w1-i280-e0636c|6|0|.0000|12.0000|0|AMB-746032|Lifestyle
Fill|lt-a53be366-w1-i15-aaecc0|6|0|.0000|.0000|0|AMB-016876|Lifestyle
Fill|lt-a222f227-w4-i18-8e3da5|12|1|18.0000|30.0000|0|AMB-322285|Lifestyle
Fill|lt-9d788e06-w1-i117-41a2a8|54|8|6.0000|6.0000|0|AMB-127953|1
Fill|lt-9d788e06-w1-i91-374e1f|6|0|.0000|.0000|0|AMB-476068|Lifestyle
Fill|lt-c8241e81-w1-i251-4a5fb0|6|0|6.0000|6.0000|0|AMB-221173|Lifestyle
Fill|lt-a53be366-w1-i137-8d230c|6|0|.0000|.0000|0|AMB-012679|Lifestyle
Fill|lt-c4b8202b-w1-i208-6e4df9|6|0|.0000|.0000|0|AMB-874776|Lifestyle
Fill|lt-a222f227-w3-i22-fa7098|12|1|54.0000|54.0000|0|AMB-306430|Lifestyle
Fill|lt-8ff5dfd4-w1-i99-6c05a3|42|6|174.0000|18.0000|0|AMB-810134|1
Fill|lt-b036a425-w1-i160-9f9803|6|0|.0000|.0000|0|AMB-016906|Lifestyle
Fill|lt-c4b8202b-w1-i150-9e040a|6|0|6.0000|6.0000|0|AMB-578492|Lifestyle
Fill|lt-c8241e81-w1-i180-38f51d|6|0|.0000|.0000|0|AMB-300775|Lifestyle
Fill|lt-a222f227-w5-i21-e047dc|6|0|6.0000|6.0000|0|AMB-774153|Lifestyle
Fill|lt-b036a425-w1-i197-afa9e2|6|0|.0000|.0000|0|AMB-076208|Lifestyle
Fill|lt-a53be366-w1-i187-a8aa9c|6|0|.0000|.0000|0|AMB-181864|Lifestyle
Fill|lt-b036a425-w1-i248-287c2b|6|0|.0000|.0000|0|AMB-874518|Lifestyle
Fill|lt-a222f227-w4-i42-eb4aec|12|1|30.0000|18.0000|0|AMB-076912|Lifestyle
Fill|lt-c4b8202b-w1-i299-e70513|6|0|18.0000|6.0000|0|AMB-390115|Lifestyle
Fill|lt-9d788e06-w1-i29-1464c1|6|0|18.0000|18.0000|0|AMB-379610|Lifestyle
Fill|lt-ecd8fb8e-w1-i28-f54f9e|54|8|.0000|.0000|0|AMB-783772|1
Fill|lt-9d788e06-w1-i272-f2485c|6|0|6.0000|6.0000|0|AMB-356639|Lifestyle
Fill|lt-ecd8fb8e-w1-i248-5a87d6|126|20|.0000|.0000|0|AMB-754455|2
Fill|lt-9d788e06-w1-i294-a91631|6|0|6.0000|18.0000|0|AMB-969357|Lifestyle
Fill|lt-c8241e81-w1-i66-135b0d|6|0|6.0000|6.0000|0|AMB-875554|Lifestyle
Fill|lt-c727361f-l50-29-0f88cb|48|7|6.0000|162.0000|0|AMB-992580|1
Fill|lt-c8241e81-w1-i25-e21539|6|0|18.0000|6.0000|0|AMB-571744|Lifestyle
Fill|lt-9d788e06-w1-i215-495bb5|6|0|6.0000|6.0000|0|AMB-758930|Lifestyle
Fill|lt-c8241e81-w1-i177-39c540|6|0|.0000|.0000|0|AMB-633447|Lifestyle
Fill|lt-ecd8fb8e-w1-i83-7c08a9|6|0|.0000|.0000|0|AMB-815644|Lifestyle
Fill|lt-b036a425-w1-i109-7c5420|12|1|6.0000|6.0000|0|AMB-920515|Lifestyle
Fill|lt-c8241e81-w1-i20-694f74|6|0|18.0000|18.0000|0|AMB-366267|Lifestyle
Fill|lt-a222f227-w3-i57-85dcb9|6|0|54.0000|54.0000|0|AMB-099028|Lifestyle
Fill|lt-8ff5dfd4-w1-i44-020097|60|9|42.0000|18.0000|0|AMB-608942|1
Fill|lt-a222f227-w3-i0-309a32|6|0|54.0000|90.0000|0|AMB-104870|Lifestyle
Fill|lt-9d788e06-w1-i327-73bfa6|6|0|.0000|.0000|0|AMB-671385|Lifestyle
Fill|lt-a222f227-w5-i154-bfb4e5|12|1|6.0000|6.0000|0|AMB-678630|Lifestyle
Fill|lt-a222f227-w5-i159-8394ca|6|0|18.0000|6.0000|0|AMB-360763|Lifestyle
Fill|lt-c8241e81-w1-i248-d39b1f|6|0|.0000|.0000|0|AMB-061073|Lifestyle
Fill|lt-a53be366-w1-i258-b75ea7|6|0|.0000|.0000|0|AMB-762029|Lifestyle
Fill|lt-a222f227-w4-i84-a7633d|6|0|18.0000|18.0000|0|AMB-491386|Lifestyle
Fill|lt-9d788e06-w1-i108-121a49|6|0|6.0000|6.0000|0|AMB-955001|Lifestyle
Fill|lt-9d788e06-w1-i306-02dc49|6|0|.0000|.0000|0|AMB-502613|Lifestyle
Fill|lt-c727361f-l50-33-81ba86|84|13|246.0000|234.0000|0|AMB-035954|2
Fill|lt-a53be366-w1-i46-48440d|6|0|.0000|.0000|0|AMB-640781|Lifestyle
Fill|lt-9d788e06-w1-i391-a06057|6|0|.0000|.0000|0|AMB-507874|Lifestyle
Fill|lt-9d788e06-w1-i247-e6352b|6|0|6.0000|6.0000|0|AMB-587251|Lifestyle
Fill|lt-a53be366-w1-i71-04600d|6|0|.0000|.0000|0|AMB-619298|Lifestyle
Fill|lt-9d788e06-w1-i373-dd6f1c|6|0|.0000|.0000|0|AMB-282001|Lifestyle
