# Generated 20260524-165119 - 350 distinct sponsors for AMB-700829 Double Diamond wave
# bucket|slug|EP|ETSize|DTL|DTR|DirectSponsored|MemberId|CurRankName
E_PadFill|lt-a222f227-w4-i101-f0dc72|6|0|18.0000|18.0000|0|AMB-671735|Lifestyle
E_PadFill|lt-a222f227-w4-i92-798417|6|0|18.0000|18.0000|0|AMB-772544|Lifestyle
E_PadFill|lt-a222f227-w4-i4-37582b|6|0|18.0000|18.0000|0|AMB-517842|Lifestyle
E_PadFill|lt-a222f227-w4-i38-0b321f|6|0|30.0000|18.0000|0|AMB-295255|Lifestyle
E_PadFill|lt-a222f227-w4-i115-26124d|6|0|18.0000|18.0000|0|AMB-767088|Lifestyle
E_PadFill|lt-a222f227-w4-i55-eabbc4|6|0|18.0000|18.0000|0|AMB-983234|Lifestyle
E_PadFill|lt-a222f227-w4-i73-9e8e0f|6|0|18.0000|18.0000|0|AMB-388246|Lifestyle
E_PadFill|lt-a222f227-w4-i118-644bf9|6|0|18.0000|18.0000|0|AMB-790003|Lifestyle
E_PadFill|lt-a222f227-w4-i88-54732c|6|0|54.0000|18.0000|0|AMB-087934|Lifestyle
E_PadFill|lt-a222f227-w4-i16-69bcb2|6|0|18.0000|18.0000|0|AMB-394501|Lifestyle
E_PadFill|lt-a222f227-w4-i52-4fc320|6|0|30.0000|18.0000|0|AMB-904029|Lifestyle
E_PadFill|lt-a222f227-w4-i106-8890fe|6|0|18.0000|18.0000|0|AMB-039781|Lifestyle
E_PadFill|lt-a222f227-w4-i91-ab957a|6|0|18.0000|18.0000|0|AMB-174636|Lifestyle
E_PadFill|lt-a222f227-w4-i61-2db8ae|6|0|18.0000|18.0000|0|AMB-379231|Lifestyle
E_PadFill|lt-a222f227-w4-i8-2ef51a|6|0|54.0000|42.0000|0|AMB-468215|Lifestyle
E_PadFill|lt-a222f227-w4-i71-f7e649|6|0|30.0000|42.0000|0|AMB-011671|Lifestyle
E_PadFill|lt-a222f227-w4-i72-28b6d5|6|0|42.0000|42.0000|0|AMB-015638|Lifestyle
E_PadFill|lt-a222f227-w4-i100-1bd417|6|0|42.0000|18.0000|0|AMB-064406|Lifestyle
E_PadFill|lt-a222f227-w4-i25-0548f0|6|0|18.0000|18.0000|0|AMB-542215|Lifestyle
E_PadFill|lt-a222f227-w4-i35-bc2fd5|6|0|42.0000|54.0000|0|AMB-237908|Lifestyle
E_PadFill|lt-a222f227-w4-i105-e2d7bb|6|0|30.0000|30.0000|0|AMB-575238|Lifestyle
E_PadFill|lt-a222f227-w4-i28-36c5b1|6|0|18.0000|18.0000|0|AMB-209771|Lifestyle
E_PadFill|lt-a222f227-w4-i94-e3afb9|6|0|18.0000|18.0000|0|AMB-649558|Lifestyle
E_PadFill|lt-a222f227-w4-i43-bbd59d|6|0|18.0000|18.0000|0|AMB-117825|Lifestyle
E_PadFill|lt-a222f227-w4-i7-455200|6|0|18.0000|18.0000|0|AMB-114942|Lifestyle
E_PadFill|lt-a222f227-w4-i29-4e7681|6|0|66.0000|54.0000|0|AMB-497891|Lifestyle
E_PadFill|lt-a222f227-w4-i87-64f80b|6|0|18.0000|30.0000|0|AMB-701850|Lifestyle
E_PadFill|lt-a222f227-w4-i36-4f912c|6|0|18.0000|18.0000|0|AMB-938187|Lifestyle
E_PadFill|lt-a222f227-w4-i26-c2a163|6|0|18.0000|30.0000|0|AMB-081843|Lifestyle
E_PadFill|lt-a222f227-w4-i108-df01c4|6|0|18.0000|30.0000|0|AMB-942849|Lifestyle
E_PadFill|lt-a222f227-w4-i0-e69c5c|6|0|30.0000|18.0000|0|AMB-344206|Lifestyle
E_PadFill|lt-a222f227-w4-i14-1940e8|6|0|18.0000|42.0000|0|AMB-196348|Lifestyle
E_PadFill|lt-a222f227-w4-i9-ebd08c|6|0|42.0000|30.0000|0|AMB-306047|Lifestyle
E_PadFill|lt-a222f227-w4-i107-0ed69d|6|0|18.0000|30.0000|0|AMB-666754|Lifestyle
E_PadFill|lt-a222f227-w4-i51-dd813d|6|0|18.0000|12.0000|0|AMB-607521|Lifestyle
E_PadFill|lt-a222f227-w4-i42-eb4aec|6|0|18.0000|18.0000|0|AMB-076912|Lifestyle
E_PadFill|lt-a222f227-w3-i54-16ce63|6|0|78.0000|54.0000|0|AMB-788363|Lifestyle
E_PadFill|lt-a222f227-w3-i2-fe9cab|6|0|42.0000|54.0000|0|AMB-340504|Lifestyle
E_PadFill|lt-a222f227-w3-i4-2856a2|6|0|66.0000|42.0000|0|AMB-729445|Lifestyle
E_PadFill|lt-a222f227-w3-i1-78d1e6|6|0|78.0000|42.0000|0|AMB-494954|Lifestyle
E_PadFill|lt-a222f227-w3-i26-22d22e|6|0|54.0000|42.0000|0|AMB-469280|Lifestyle
E_PadFill|lt-a222f227-w4-i1-e3aef1|6|0|90.0000|30.0000|0|AMB-228624|Lifestyle
E_PadFill|lt-a222f227-w4-i11-e7a864|6|0|18.0000|18.0000|0|AMB-482433|Lifestyle
E_PadFill|lt-a222f227-w4-i45-83da50|6|0|18.0000|18.0000|0|AMB-907123|Lifestyle
E_PadFill|lt-a222f227-w4-i44-af5ad5|6|0|18.0000|18.0000|0|AMB-252504|Lifestyle
E_PadFill|lt-a222f227-w4-i111-985bd1|6|0|18.0000|18.0000|0|AMB-831228|Lifestyle
E_PadFill|lt-a222f227-w4-i58-0c7515|6|0|18.0000|30.0000|0|AMB-733964|Lifestyle
E_PadFill|lt-a222f227-w4-i2-bfdec6|6|0|18.0000|18.0000|0|AMB-713888|Lifestyle
E_PadFill|lt-a222f227-w4-i47-66aebf|6|0|18.0000|30.0000|0|AMB-619548|Lifestyle
E_PadFill|lt-a222f227-w4-i63-5e8915|6|0|18.0000|18.0000|0|AMB-382230|Lifestyle
E_PadFill|lt-a222f227-w4-i18-8e3da5|6|0|18.0000|18.0000|0|AMB-322285|Lifestyle
E_PadFill|lt-a222f227-w4-i62-9e5cc9|6|0|42.0000|18.0000|0|AMB-819626|Lifestyle
E_PadFill|lt-a222f227-w4-i110-a5d82e|6|0|18.0000|18.0000|0|AMB-500809|Lifestyle
E_PadFill|lt-a222f227-w4-i109-ff7a20|6|0|18.0000|18.0000|0|AMB-696402|Lifestyle
E_PadFill|lt-a222f227-w4-i30-feb7c7|6|0|42.0000|66.0000|0|AMB-239832|Lifestyle
E_PadFill|lt-a222f227-w4-i24-b16e78|6|0|42.0000|18.0000|0|AMB-765370|Lifestyle
E_PadFill|lt-a222f227-w3-i39-cae453|6|0|42.0000|42.0000|0|AMB-940258|Lifestyle
E_PadFill|lt-a222f227-w3-i50-9a6df4|6|0|54.0000|54.0000|0|AMB-112195|Lifestyle
E_PadFill|lt-a222f227-w3-i30-57de54|6|0|42.0000|42.0000|0|AMB-548795|Lifestyle
E_PadFill|lt-a222f227-w3-i8-1e6724|6|0|54.0000|42.0000|0|AMB-766993|Lifestyle
E_PadFill|lt-a222f227-w3-i40-a3f155|6|0|54.0000|54.0000|0|AMB-860014|Lifestyle
E_PadFill|lt-a222f227-w3-i22-fa7098|6|0|42.0000|42.0000|0|AMB-306430|Lifestyle
E_PadFill|lt-a222f227-w3-i51-1676dc|6|0|66.0000|54.0000|0|AMB-805021|Lifestyle
E_PadFill|lt-a222f227-w3-i46-e25936|6|0|42.0000|54.0000|0|AMB-921683|Lifestyle
E_PadFill|lt-a222f227-w3-i27-7d894b|6|0|42.0000|42.0000|0|AMB-738897|Lifestyle
E_PadFill|lt-a222f227-w3-i49-abb54a|6|0|54.0000|54.0000|0|AMB-498951|Lifestyle
E_PadFill|lt-a222f227-w3-i21-7dcec6|6|0|54.0000|42.0000|0|AMB-456098|Lifestyle
E_PadFill|lt-a222f227-w4-i19-7b60fc|6|0|54.0000|42.0000|0|AMB-880459|Lifestyle
E_PadFill|lt-a222f227-w4-i56-1dd7b2|6|0|18.0000|30.0000|0|AMB-565171|Lifestyle
E_PadFill|lt-a222f227-w4-i46-1760d2|6|0|18.0000|18.0000|0|AMB-213860|Lifestyle
E_PadFill|lt-a222f227-w4-i27-f78ccf|6|0|18.0000|18.0000|0|AMB-695600|Lifestyle
E_PadFill|lt-a222f227-w4-i5-2ddc21|6|0|18.0000|18.0000|0|AMB-725642|Lifestyle
E_PadFill|lt-a222f227-w4-i86-81c6ec|6|0|18.0000|18.0000|0|AMB-351653|Lifestyle
E_PadFill|lt-a222f227-w4-i80-9b3434|6|0|18.0000|18.0000|0|AMB-167357|Lifestyle
E_PadFill|lt-c727361f-l50-0-298f70|6|0|6.0000|186.0000|0|AMB-305105|Lifestyle
E_PadFill|lt-c727361f-l50-45-cc4eb8|6|0|6.0000|6.0000|0|AMB-230896|Lifestyle
E_PadFill|lt-c727361f-l50-1-1052c5|6|0|102.0000|126.0000|0|AMB-333218|Lifestyle
E_PadFill|lt-c727361f-l50-9-046f7a|6|0|6.0000|258.0000|0|AMB-959830|Lifestyle
E_PadFill|lt-a222f227-w1-i2-d26b37|6|0|42.0000|.0000|0|AMB-837449|Lifestyle
E_PadFill|lt-a222f227-w1-i0-29c02e|6|0|78.0000|.0000|0|AMB-254882|Lifestyle
E_PadFill|lt-a222f227-w1-i9-7db732|6|0|60.0000|.0000|0|AMB-117743|Lifestyle
E_PadFill|lt-a222f227-w2-i2-087f6a|6|0|36.0000|.0000|0|AMB-890445|Lifestyle
E_PadFill|lt-a222f227-w2-i1-4fe586|6|0|114.0000|90.0000|0|AMB-479448|Lifestyle
E_PadFill|lt-a222f227-w2-i8-44be3e|6|0|102.0000|102.0000|0|AMB-801793|Lifestyle
E_PadFill|lt-a222f227-w2-i12-4f17fb|6|0|90.0000|126.0000|0|AMB-350054|Lifestyle
E_PadFill|lt-a222f227-w2-i16-741cf6|6|0|.0000|.0000|0|AMB-265902|Lifestyle
E_PadFill|lt-a222f227-w2-i5-5bc32c|6|0|144.0000|126.0000|0|AMB-104527|Lifestyle
E_PadFill|lt-a222f227-w2-i18-97c606|6|0|102.0000|132.0000|0|AMB-312308|Lifestyle
E_PadFill|lt-a222f227-w2-i24-83b36b|6|0|90.0000|102.0000|0|AMB-746420|Lifestyle
E_PadFill|lt-a222f227-w2-i10-cbb6c6|6|0|12.0000|.0000|0|AMB-717490|Lifestyle
E_PadFill|lt-a222f227-w2-i11-a3bcf2|6|0|90.0000|102.0000|0|AMB-799495|Lifestyle
E_PadFill|lt-a222f227-w2-i14-33cf0b|6|0|90.0000|90.0000|0|AMB-818075|Lifestyle
E_PadFill|lt-a222f227-w2-i20-4b9b13|6|0|138.0000|90.0000|0|AMB-891685|Lifestyle
E_PadFill|lt-a222f227-w2-i4-f57ccc|6|0|102.0000|114.0000|0|AMB-793769|Lifestyle
E_PadFill|lt-a222f227-w2-i21-0d05a4|6|0|114.0000|102.0000|0|AMB-703552|Lifestyle
E_PadFill|lt-a222f227-w2-i26-2fce2d|6|0|90.0000|102.0000|0|AMB-342857|Lifestyle
E_PadFill|lt-a222f227-w2-i22-68f06a|6|0|102.0000|102.0000|0|AMB-684521|Lifestyle
E_PadFill|lt-a222f227-w2-i28-5ec873|6|0|90.0000|114.0000|0|AMB-664661|Lifestyle
E_PadFill|lt-a222f227-w2-i25-98b29d|6|0|102.0000|114.0000|0|AMB-983115|Lifestyle
E_PadFill|lt-a222f227-w2-i17-ccbab0|6|0|126.0000|102.0000|0|AMB-972137|Lifestyle
