"MemberId","Bucket","PrevEP","Achieved","RankId","RankName","PrevRankId","Error"
"AMB-083539","U","12","False",,,,
"AMB-083043","U","12","False",,,,
"AMB-082268","U","12","False",,,,
"AMB-081843","U","18","False",,,,
"AMB-081792","U","18","False",,,,
"AMB-080633","U","66","False",,,,
"AMB-080565","U","18","False",,,,
"AMB-078797","U","12","False",,,,
"AMB-078695","U","12","False",,,,
"AMB-077738","U","12","False",,,,
"AMB-076912","U","18","False",,,,
"AMB-076208","U","12","False",,,,
"AMB-070843","U","12","False",,,,
"AMB-066990","U","18","False",,,,
"AMB-066263","U","18","False",,,,
"AMB-065931","U","12","False",,,,
"AMB-065751","U","24","False",,,,
"AMB-064406","U","12","False",,,,
"AMB-063669","U","12","False",,,,
"AMB-063656","U","72","False",,,,
"AMB-062499","U","12","False",,,,
"AMB-061703","U","12","False",,,,
"AMB-061404","U","12","False",,,,
"AMB-061073","U","12","False",,,,
"AMB-059417","U","12","False",,,,
"AMB-059225","U","12","False",,,,
"AMB-058323","U","12","False",,,,
"AMB-055311","U","12","False",,,,
"AMB-054267","U","12","False",,,,
"AMB-052766","U","222","False",,,,
"AMB-052176","U","102","True","2","Gold","1",
"AMB-052156","U","348","False",,,,
"AMB-052044","U","18","False",,,,
"AMB-050255","U","12","False",,,,
"AMB-048471","U","12","False",,,,
"AMB-048415","U","18","False",,,,
"AMB-044948","U","12","False",,,,
"AMB-043655","U","12","False",,,,
"AMB-043363","U","12","False",,,,
"AMB-042661","U","12","False",,,,
"AMB-040686","U","12","False",,,,
"AMB-039781","U","12","False",,,,
"AMB-037683","U","12","False",,,,
"AMB-036554","U","12","False",,,,
"AMB-035633","U","12","False",,,,
"AMB-034490","U","12","False",,,,
"AMB-032776","U","12","False",,,,
"AMB-031812","U","12","False",,,,
"AMB-031625","U","12","False",,,,
"AMB-030964","U","12","False",,,,
"AMB-030722","U","18","False",,,,
"AMB-029714","U","12","False",,,,
"AMB-027275","U","204","False",,,,
"AMB-026375","U","12","False",,,,
"AMB-026309","U","12","False",,,,
"AMB-025292","U","72","False",,,,
"AMB-025202","U","12","False",,,,
"AMB-024151","U","12","False",,,,
"AMB-021977","U","12","False",,,,
"AMB-021837","U","12","False",,,,
"AMB-021254","U","12","False",,,,
"AMB-020355","U","12","False",,,,
"AMB-019235","U","12","False",,,,
"AMB-018872","U","930","False",,,,
"AMB-018266","U","12","False",,,,
"AMB-017517","U","12","False",,,,
"AMB-016906","U","12","False",,,,
"AMB-016876","U","12","False",,,,
"AMB-016118","U","12","False",,,,
"AMB-015638","U","18","False",,,,
"AMB-015637","U","18","False",,,,
"AMB-015355","U","12","False",,,,
"AMB-014394","U","12","False",,,,
"AMB-012679","U","18","False",,,,
"AMB-011846","U","12","False",,,,
"AMB-011671","U","18","False",,,,
"AMB-009056","U","12","False",,,,
"AMB-006655","U","18","False",,,,
"AMB-002601","U","12","False",,,,
"AMB-002349","U","12","False",,,,
"AMB-001886","U","12","False",,,,
"AMB-001860","U","60","False",,,,
"AMB-000179","U","12","False",,,,
